,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,MeanCornersHome,MeanCornersAway,MeanCardsHome,MeanCardsAway,MeanShotsHome,MeanShotsAway,MeanGoalsHome,MeanGoalsAway,MeanGoalsConHome,MeanGoalsConAway
0,E0,11/08/17,Arsenal,Leicester,4,3,H,2,2,D,M Dean,27,6,10,3,9,12,9,4,0,1,0,0,1.53,4.5,6.5,9,5.9211,5.3421,1.5000,1.3684,15.6316,11.1316,1.9474,1.4737,1.3421,1.5789
1,E0,12/08/17,Brighton,Man City,0,2,A,0,0,D,M Oliver,6,14,2,4,6,9,3,10,0,2,0,0,11.0,5.5,1.33,9,4.2895,7.4737,1.4211,1.5526,10.1053,17.5000,0.8947,2.7895,1.4211,0.7105
2,E0,12/08/17,Chelsea,Burnley,2,3,A,0,3,A,C Pawson,19,10,6,5,16,11,8,5,3,3,2,0,1.25,6.5,15.0,9,6.0526,4.3947,1.1053,1.7105,15.9474,9.9474,1.6316,0.9474,1.0000,1.0263
3,E0,12/08/17,Crystal Palace,Huddersfield,0,3,A,0,2,A,J Moss,14,8,4,6,7,19,12,9,1,3,0,0,1.83,3.6,5.0,9,5.5263,4.3421,1.8947,1.6316,12.5263,9.5263,1.1842,0.7368,1.4474,1.5263
4,E0,12/08/17,Everton,Stoke,1,0,H,1,0,H,N Swarbrick,9,9,4,1,13,10,6,7,1,1,0,0,1.7,3.8,5.75,9,3.9474,3.5789,1.3421,1.6316,9.4474,10.1053,1.1579,0.9211,1.5263,1.7895
5,E0,12/08/17,Southampton,Swansea,0,0,D,0,0,D,M Jones,29,4,2,0,10,13,13,0,2,1,0,0,1.62,4.0,6.5,9,5.9737,3.9474,1.6579,1.3421,11.8421,8.8947,0.9737,0.7368,1.4737,1.4737
6,E0,12/08/17,Watford,Liverpool,3,3,D,2,1,H,A Taylor,9,14,4,5,14,8,3,3,0,3,0,0,6.0,4.2,1.62,9,4.8158,6.0526,1.6579,1.1579,11.5789,16.7895,1.1579,2.2105,1.6842,1.0000
7,E0,12/08/17,West Brom,Bournemouth,1,0,H,1,0,H,R Madley,16,9,6,2,15,3,8,2,3,1,0,0,2.4,3.3,3.3,9,4.6316,5.7368,1.9211,1.4474,9.9474,12.2368,0.8158,1.1842,1.4737,1.6053
8,E0,13/08/17,Man United,West Ham,4,0,H,1,0,H,M Atkinson,22,9,6,1,19,7,11,1,2,2,0,0,1.3,5.75,12.0,9,5.7895,4.2368,1.6842,1.9211,13.4737,9.7895,1.7895,1.2632,0.7368,1.7895
9,E0,13/08/17,Newcastle,Tottenham,0,2,A,0,0,D,A Marriner,6,18,3,6,6,10,5,7,1,2,1,0,5.5,4.0,1.7,9,4.3947,6.4737,1.3684,1.3158,11.8684,16.3947,1.0263,1.9474,1.2368,0.9474
10,E0,19/08/17,Bournemouth,Watford,0,2,A,0,0,D,R East,6,19,2,7,6,14,8,5,1,3,0,0,2.0,3.6,4.0,9,5.7368,4.8158,1.4474,1.6579,12.2368,11.5789,1.1842,1.1579,1.6053,1.6842
11,E0,19/08/17,Burnley,West Brom,0,1,A,0,0,D,M Atkinson,20,8,0,1,11,11,5,5,1,0,0,1,2.63,3.2,3.0,9,4.3947,4.6316,1.7105,1.9211,9.9474,9.9474,0.9474,0.8158,1.0263,1.4737
12,E0,19/08/17,Leicester,Brighton,2,0,H,1,0,H,L Probert,14,5,4,2,8,10,6,2,1,0,0,0,1.73,3.8,5.5,9,5.3421,4.2895,1.3684,1.4211,11.1316,10.1053,1.4737,0.8947,1.5789,1.4211
13,E0,19/08/17,Liverpool,Crystal Palace,1,0,H,0,0,D,K Friend,23,4,13,1,12,13,4,2,1,3,0,0,1.36,5.25,9.5,9,6.0526,5.5263,1.1579,1.8947,16.7895,12.5263,2.2105,1.1842,1.0000,1.4474
14,E0,19/08/17,Southampton,West Ham,3,2,H,2,1,H,L Mason,14,16,5,8,18,10,7,2,1,1,0,1,1.75,3.8,5.25,9,5.9737,4.2368,1.6579,1.9211,11.8421,9.7895,0.9737,1.2632,1.4737,1.7895
15,E0,19/08/17,Stoke,Arsenal,1,0,H,0,0,D,A Marriner,11,18,4,6,6,11,2,9,0,0,0,0,4.5,3.8,1.85,9,3.5789,5.9211,1.6316,1.5000,10.1053,15.6316,0.9211,1.9474,1.7895,1.3421
16,E0,19/08/17,Swansea,Man United,0,4,A,0,1,A,J Moss,6,17,1,8,12,11,3,5,1,1,0,0,11.0,5.0,1.36,9,3.9474,5.7895,1.3421,1.6842,8.8947,13.4737,0.7368,1.7895,1.4737,0.7368
17,E0,20/08/17,Huddersfield,Newcastle,1,0,H,0,0,D,C Pawson,7,13,3,5,13,10,7,3,3,4,0,0,2.5,3.25,3.2,9,4.3421,4.3947,1.6316,1.3684,9.5263,11.8684,0.7368,1.0263,1.5263,1.2368
18,E0,20/08/17,Tottenham,Chelsea,1,2,A,0,1,A,A Taylor,18,9,6,2,14,21,14,3,3,3,0,0,2.1,3.6,3.75,9,6.4737,6.0526,1.3158,1.1053,16.3947,15.9474,1.9474,1.6316,0.9474,1.0000
19,E0,21/08/17,Man City,Everton,1,1,D,0,1,A,R Madley,19,7,6,2,7,9,7,1,1,2,1,1,1.33,5.75,10.0,9,7.4737,3.9474,1.5526,1.3421,17.5000,9.4474,2.7895,1.1579,0.7105,1.5263
20,E0,26/08/17,Bournemouth,Man City,1,2,A,1,1,D,M Dean,9,19,3,8,13,14,2,5,5,4,0,1,11.0,6.0,1.3,9,5.7368,7.4737,1.4474,1.5526,12.2368,17.5000,1.1842,2.7895,1.6053,0.7105
21,E0,26/08/17,Crystal Palace,Swansea,0,2,A,0,1,A,A Marriner,16,7,3,3,9,6,1,1,4,1,0,0,1.95,3.5,4.33,9,5.5263,3.9474,1.8947,1.3421,12.5263,8.8947,1.1842,0.7368,1.4474,1.4737
22,E0,26/08/17,Huddersfield,Southampton,0,0,D,0,0,D,S Attwell,16,6,6,3,10,10,5,4,0,1,0,0,3.9,3.4,2.1,9,4.3421,5.9737,1.6316,1.6579,9.5263,11.8421,0.7368,0.9737,1.5263,1.4737
23,E0,26/08/17,Man United,Leicester,2,0,H,0,0,D,M Oliver,22,11,7,4,8,7,9,3,1,2,0,0,1.33,5.5,11.0,9,5.7895,5.3421,1.6842,1.3684,13.4737,11.1316,1.7895,1.4737,0.7368,1.5789
24,E0,26/08/17,Newcastle,West Ham,3,0,H,1,0,H,N Swarbrick,16,8,8,3,17,11,7,5,1,3,0,0,2.3,3.4,3.4,9,4.3947,4.2368,1.3684,1.9211,11.8684,9.7895,1.0263,1.2632,1.2368,1.7895
25,E0,26/08/17,Watford,Brighton,0,0,D,0,0,D,G Scott,8,16,0,2,7,18,3,11,0,1,1,0,1.91,3.4,4.0,9,4.8158,4.2895,1.6579,1.4211,11.5789,10.1053,1.1579,0.8947,1.6842,1.4211
26,E0,27/08/17,Chelsea,Everton,2,0,H,2,0,H,J Moss,18,7,7,0,12,7,6,3,2,2,0,0,1.45,4.5,8.5,9,6.0526,3.9474,1.1053,1.3421,15.9474,9.4474,1.6316,1.1579,1.0000,1.5263
27,E0,27/08/17,Liverpool,Arsenal,4,0,H,2,0,H,C Pawson,18,8,10,0,6,9,4,3,2,4,0,0,2.15,3.7,3.5,9,6.0526,5.9211,1.1579,1.5000,16.7895,15.6316,2.2105,1.9474,1.0000,1.3421
28,E0,27/08/17,Tottenham,Burnley,1,1,D,0,0,D,L Mason,28,13,5,3,9,9,10,7,0,0,0,0,1.25,6.5,15.0,9,6.4737,4.3947,1.3158,1.7105,16.3947,9.9474,1.9474,0.9474,0.9474,1.0263
29,E0,27/08/17,West Brom,Stoke,1,1,D,0,0,D,A Taylor,10,16,2,2,10,9,10,4,2,2,0,0,2.4,3.1,3.5,9,4.6316,3.5789,1.9211,1.6316,9.9474,10.1053,0.8158,0.9211,1.4737,1.7895
30,E0,09/09/17,Arsenal,Bournemouth,3,0,H,2,0,H,A Taylor,15,6,8,1,14,8,8,2,0,1,0,0,1.36,5.5,9.0,9,5.9211,5.7368,1.5000,1.4474,15.6316,12.2368,1.9474,1.1842,1.3421,1.6053
31,E0,09/09/17,Brighton,West Brom,3,1,H,1,0,H,C Kavanagh,12,12,6,3,9,4,2,6,2,0,0,0,2.7,3.1,3.0,9,4.2895,4.6316,1.4211,1.9211,10.1053,9.9474,0.8947,0.8158,1.4211,1.4737
32,E0,09/09/17,Everton,Tottenham,0,3,A,0,2,A,G Scott,12,15,1,6,14,14,7,3,3,1,0,0,3.8,3.5,2.1,9,3.9474,6.4737,1.3421,1.3158,9.4474,16.3947,1.1579,1.9474,1.5263,0.9474
33,E0,09/09/17,Leicester,Chelsea,1,2,A,0,1,A,L Mason,8,16,2,6,11,8,2,9,1,0,0,0,4.75,3.9,1.8,9,5.3421,6.0526,1.3684,1.1053,11.1316,15.9474,1.4737,1.6316,1.5789,1.0000
34,E0,09/09/17,Man City,Liverpool,5,0,H,2,0,H,J Moss,13,10,7,3,10,9,8,3,2,2,0,1,1.85,4.0,4.2,9,7.4737,6.0526,1.5526,1.1579,17.5000,16.7895,2.7895,2.2105,0.7105,1.0000
35,E0,09/09/17,Southampton,Watford,0,2,A,0,1,A,L Probert,9,12,1,3,8,11,7,4,0,0,0,0,1.65,4.0,6.0,9,5.9737,4.8158,1.6579,1.6579,11.8421,11.5789,0.9737,1.1579,1.4737,1.6842
36,E0,09/09/17,Stoke,Man United,2,2,D,1,1,D,N Swarbrick,10,18,5,8,10,10,5,11,0,0,0,0,7.5,4.5,1.5,9,3.5789,5.7895,1.6316,1.6842,10.1053,13.4737,0.9211,1.7895,1.7895,0.7368
37,E0,10/09/17,Burnley,Crystal Palace,1,0,H,1,0,H,M Oliver,4,23,2,5,7,14,3,13,1,1,0,0,2.3,3.25,3.5,9,4.3947,5.5263,1.7105,1.8947,9.9474,12.5263,0.9474,1.1842,1.0263,1.4474
38,E0,10/09/17,Swansea,Newcastle,0,1,A,0,0,D,M Jones,10,16,4,8,11,15,7,5,2,3,0,0,2.4,3.25,3.3,9,3.9474,4.3947,1.3421,1.3684,8.8947,11.8684,0.7368,1.0263,1.4737,1.2368
39,E0,11/09/17,West Ham,Huddersfield,2,0,H,0,0,D,K Friend,19,10,3,2,11,14,10,3,1,2,0,0,1.95,3.5,4.5,9,4.2368,4.3421,1.9211,1.6316,9.7895,9.5263,1.2632,0.7368,1.7895,1.5263
40,E0,15/09/17,Bournemouth,Brighton,2,1,H,0,0,D,C Pawson,15,9,3,2,5,12,6,4,0,0,0,0,2.15,3.4,3.8,9,5.7368,4.2895,1.4474,1.4211,12.2368,10.1053,1.1842,0.8947,1.6053,1.4211
41,E0,16/09/17,Crystal Palace,Southampton,0,1,A,0,1,A,R Madley,14,13,3,4,14,13,5,5,5,1,0,0,3.0,3.3,2.6,9,5.5263,5.9737,1.8947,1.6579,12.5263,11.8421,1.1842,0.9737,1.4474,1.4737
42,E0,16/09/17,Huddersfield,Leicester,1,1,D,0,0,D,J Moss,15,10,3,1,6,6,8,4,1,1,0,0,3.5,3.4,2.25,9,4.3421,5.3421,1.6316,1.3684,9.5263,11.1316,0.7368,1.4737,1.5263,1.5789
43,E0,16/09/17,Liverpool,Burnley,1,1,D,1,1,D,R East,35,5,9,4,7,9,12,2,1,2,0,0,1.29,6.0,13.0,9,6.0526,4.3947,1.1579,1.7105,16.7895,9.9474,2.2105,0.9474,1.0000,1.0263
44,E0,16/09/17,Newcastle,Stoke,2,1,H,1,0,H,S Attwell,14,13,3,4,13,11,7,5,3,1,0,0,2.38,3.25,3.4,9,4.3947,3.5789,1.3684,1.6316,11.8684,10.1053,1.0263,0.9211,1.2368,1.7895
45,E0,16/09/17,Tottenham,Swansea,0,0,D,0,0,D,M Dean,26,4,8,0,11,9,11,1,1,3,0,0,1.22,7.0,15.0,9,6.4737,3.9474,1.3158,1.3421,16.3947,8.8947,1.9474,0.7368,0.9474,1.4737
46,E0,16/09/17,Watford,Man City,0,6,A,0,3,A,A Taylor,7,28,1,10,8,6,3,11,2,0,0,0,9.0,6.0,1.33,9,4.8158,7.4737,1.6579,1.5526,11.5789,17.5000,1.1579,2.7895,1.6842,0.7105
47,E0,16/09/17,West Brom,West Ham,0,0,D,0,0,D,P Tierney,6,9,1,1,15,7,2,3,2,2,0,0,2.38,3.25,3.4,9,4.6316,4.2368,1.9211,1.9211,9.9474,9.7895,0.8158,1.2632,1.4737,1.7895
48,E0,17/09/17,Chelsea,Arsenal,0,0,D,0,0,D,M Oliver,13,11,4,2,11,15,5,1,1,3,1,0,1.8,4.0,4.5,9,6.0526,5.9211,1.1053,1.5000,15.9474,15.6316,1.6316,1.9474,1.0000,1.3421
49,E0,17/09/17,Man United,Everton,4,0,H,1,0,H,A Marriner,16,7,7,3,15,14,4,1,1,1,0,0,1.36,5.25,10.0,9,5.7895,3.9474,1.6842,1.3421,13.4737,9.4474,1.7895,1.1579,0.7368,1.5263
50,E0,23/09/17,Burnley,Huddersfield,0,0,D,0,0,D,C Kavanagh,5,9,3,2,9,13,3,4,3,2,0,0,2.15,3.25,3.9,9,4.3947,4.3421,1.7105,1.6316,9.9474,9.5263,0.9474,0.7368,1.0263,1.5263
51,E0,23/09/17,Everton,Bournemouth,2,1,H,0,0,D,M Atkinson,12,8,4,4,12,11,4,6,3,1,0,0,1.65,4.0,5.75,9,3.9474,5.7368,1.3421,1.4474,9.4474,12.2368,1.1579,1.1842,1.5263,1.6053
52,E0,23/09/17,Leicester,Liverpool,2,3,A,1,2,A,A Taylor,12,23,7,6,13,14,3,6,3,3,0,0,4.1,3.9,1.91,9,5.3421,6.0526,1.3684,1.1579,11.1316,16.7895,1.4737,2.2105,1.5789,1.0000
53,E0,23/09/17,Man City,Crystal Palace,5,0,H,1,0,H,N Swarbrick,25,5,9,0,6,7,8,2,3,1,0,0,1.14,10.0,21.0,9,7.4737,5.5263,1.5526,1.8947,17.5000,12.5263,2.7895,1.1842,0.7105,1.4474
54,E0,23/09/17,Southampton,Man United,0,1,A,0,1,A,C Pawson,14,9,4,4,12,9,8,4,1,4,0,0,5.5,3.8,1.73,9,5.9737,5.7895,1.6579,1.6842,11.8421,13.4737,0.9737,1.7895,1.4737,0.7368
55,E0,23/09/17,Stoke,Chelsea,0,4,A,0,2,A,M Dean,13,7,2,4,5,14,5,0,2,2,0,0,6.0,4.1,1.62,9,3.5789,6.0526,1.6316,1.1053,10.1053,15.9474,0.9211,1.6316,1.7895,1.0000
56,E0,23/09/17,Swansea,Watford,1,2,A,0,1,A,L Mason,10,8,3,4,9,16,5,4,1,3,0,0,2.4,3.3,3.25,9,3.9474,4.8158,1.3421,1.6579,8.8947,11.5789,0.7368,1.1579,1.4737,1.6842
57,E0,23/09/17,West Ham,Tottenham,2,3,A,0,2,A,M Oliver,10,15,4,5,10,20,4,3,4,2,0,1,6.0,4.33,1.6,9,4.2368,6.4737,1.9211,1.3158,9.7895,16.3947,1.2632,1.9474,1.7895,0.9474
58,E0,24/09/17,Brighton,Newcastle,1,0,H,0,0,D,A Marriner,7,17,3,5,6,8,2,8,2,1,0,0,2.8,3.1,2.9,9,4.2895,4.3947,1.4211,1.3684,10.1053,11.8684,0.8947,1.0263,1.4211,1.2368
59,E0,25/09/17,Arsenal,West Brom,2,0,H,1,0,H,R Madley,16,7,6,3,8,17,7,4,1,4,0,0,1.33,5.5,11.0,9,5.9211,4.6316,1.5000,1.9211,15.6316,9.9474,1.9474,0.8158,1.3421,1.4737
60,E0,30/09/17,Bournemouth,Leicester,0,0,D,0,0,D,G Scott,19,8,4,1,6,10,7,5,1,0,0,0,2.8,3.25,2.5,9,5.7368,5.3421,1.4474,1.3684,12.2368,11.1316,1.1842,1.4737,1.6053,1.5789
61,E0,30/09/17,Chelsea,Man City,0,1,A,0,0,D,M Atkinson,4,17,2,6,8,13,4,8,0,2,0,0,2.75,3.3,2.5,9,6.0526,7.4737,1.1053,1.5526,15.9474,17.5000,1.6316,2.7895,1.0000,0.7105
62,E0,30/09/17,Huddersfield,Tottenham,0,4,A,0,3,A,N Swarbrick,6,14,1,7,7,4,4,7,1,1,0,0,8.5,4.75,1.36,9,4.3421,6.4737,1.6316,1.3158,9.5263,16.3947,0.7368,1.9474,1.5263,0.9474
63,E0,30/09/17,Man United,Crystal Palace,4,0,H,2,0,H,M Dean,18,6,7,1,6,9,6,5,0,0,0,0,1.17,7.0,15.0,9,5.7895,5.5263,1.6842,1.8947,13.4737,12.5263,1.7895,1.1842,0.7368,1.4474
64,E0,30/09/17,Stoke,Southampton,2,1,H,1,0,H,M Jones,17,21,6,3,11,10,5,6,1,2,0,0,2.88,3.2,2.45,9,3.5789,5.9737,1.6316,1.6579,10.1053,11.8421,0.9211,0.9737,1.7895,1.4737
65,E0,30/09/17,West Brom,Watford,2,2,D,2,1,H,M Oliver,9,15,4,3,12,11,7,6,3,0,0,0,2.15,3.2,3.5,9,4.6316,4.8158,1.9211,1.6579,9.9474,11.5789,0.8158,1.1579,1.4737,1.6842
66,E0,30/09/17,West Ham,Swansea,1,0,H,0,0,D,R East,9,6,4,1,15,13,2,1,3,2,0,0,1.8,3.5,4.5,9,4.2368,3.9474,1.9211,1.3421,9.7895,8.8947,1.2632,0.7368,1.7895,1.4737
67,E0,01/10/17,Arsenal,Brighton,2,0,H,1,0,H,K Friend,25,9,12,1,7,8,6,5,0,2,0,0,1.2,6.5,13.0,9,5.9211,4.2895,1.5000,1.4211,15.6316,10.1053,1.9474,0.8947,1.3421,1.4211
68,E0,01/10/17,Everton,Burnley,0,1,A,0,1,A,J Moss,23,5,4,2,14,7,9,3,2,2,0,0,1.67,3.6,5.75,9,3.9474,4.3947,1.3421,1.7105,9.4474,9.9474,1.1579,0.9474,1.5263,1.0263
69,E0,01/10/17,Newcastle,Liverpool,1,1,D,1,1,D,C Pawson,8,17,5,2,11,6,1,5,1,1,0,0,5.0,3.8,1.67,9,4.3947,6.0526,1.3684,1.1579,11.8684,16.7895,1.0263,2.2105,1.2368,1.0000
70,E0,14/10/17,Burnley,West Ham,1,1,D,0,1,A,S Attwell,20,8,5,6,11,14,7,4,2,2,0,1,2.75,3.25,2.8,9,4.3947,4.2368,1.7105,1.9211,9.9474,9.7895,0.9474,1.2632,1.0263,1.7895
71,E0,14/10/17,Crystal Palace,Chelsea,2,1,H,2,1,H,A Marriner,14,15,5,5,7,6,5,8,2,1,0,0,9.0,5.0,1.4,9,5.5263,6.0526,1.8947,1.1053,12.5263,15.9474,1.1842,1.6316,1.4474,1.0000
72,E0,14/10/17,Liverpool,Man United,0,0,D,0,0,D,M Atkinson,19,6,5,1,7,13,7,3,0,2,0,0,2.8,3.25,2.8,9,6.0526,5.7895,1.1579,1.6842,16.7895,13.4737,2.2105,1.7895,1.0000,0.7368
73,E0,14/10/17,Man City,Stoke,7,2,H,3,1,H,C Pawson,20,5,11,1,5,8,5,0,0,1,0,0,1.14,9.5,21.0,9,7.4737,3.5789,1.5526,1.6316,17.5000,10.1053,2.7895,0.9211,0.7105,1.7895
74,E0,14/10/17,Swansea,Huddersfield,2,0,H,1,0,H,P Tierney,7,7,3,2,12,16,5,3,1,5,0,0,2.2,3.25,3.75,9,3.9474,4.3421,1.3421,1.6316,8.8947,9.5263,0.7368,0.7368,1.4737,1.5263
75,E0,14/10/17,Tottenham,Bournemouth,1,0,H,0,0,D,R Madley,18,5,6,1,9,7,9,5,1,3,0,0,1.2,8.0,15.0,9,6.4737,5.7368,1.3158,1.4474,16.3947,12.2368,1.9474,1.1842,0.9474,1.6053
76,E0,14/10/17,Watford,Arsenal,2,1,H,0,1,A,N Swarbrick,11,9,2,6,8,10,2,5,1,0,0,0,5.25,4.33,1.65,9,4.8158,5.9211,1.6579,1.5000,11.5789,15.6316,1.1579,1.9474,1.6842,1.3421
77,E0,15/10/17,Brighton,Everton,1,1,D,0,0,D,M Oliver,12,13,3,6,12,10,7,1,4,1,0,0,3.25,3.3,2.4,9,4.2895,3.9474,1.4211,1.3421,10.1053,9.4474,0.8947,1.1579,1.4211,1.5263
78,E0,15/10/17,Southampton,Newcastle,2,2,D,0,1,A,K Friend,12,19,2,5,11,12,3,8,1,2,0,0,1.91,3.6,4.5,9,5.9737,4.3947,1.6579,1.3684,11.8421,11.8684,0.9737,1.0263,1.4737,1.2368
79,E0,16/10/17,Leicester,West Brom,1,1,D,0,0,D,M Dean,11,5,3,1,13,6,4,1,2,2,0,0,2.05,3.4,4.2,9,5.3421,4.6316,1.3684,1.9211,11.1316,9.9474,1.4737,0.8158,1.5789,1.4737
80,E0,20/10/17,West Ham,Brighton,0,3,A,0,2,A,M Atkinson,16,7,2,5,5,13,10,3,1,0,0,0,1.83,3.5,5.25,9,4.2368,4.2895,1.9211,1.4211,9.7895,10.1053,1.2632,0.8947,1.7895,1.4211
81,E0,21/10/17,Chelsea,Watford,4,2,H,1,1,D,J Moss,14,16,8,5,13,16,6,6,2,3,0,0,1.36,5.25,10.0,9,6.0526,4.8158,1.1053,1.6579,15.9474,11.5789,1.6316,1.1579,1.0000,1.6842
82,E0,21/10/17,Huddersfield,Man United,2,1,H,2,0,H,L Mason,5,9,3,3,10,12,4,7,4,2,0,0,11.0,5.0,1.36,9,4.3421,5.7895,1.6316,1.6842,9.5263,13.4737,0.7368,1.7895,1.5263,0.7368
83,E0,21/10/17,Man City,Burnley,3,0,H,1,0,H,R East,15,6,10,0,10,6,4,5,2,3,0,0,1.11,12.0,26.0,9,7.4737,4.3947,1.5526,1.7105,17.5000,9.9474,2.7895,0.9474,0.7105,1.0263
84,E0,21/10/17,Newcastle,Crystal Palace,1,0,H,0,0,D,S Attwell,7,10,3,0,12,14,3,5,4,2,0,0,2.0,3.5,4.2,9,4.3947,5.5263,1.3684,1.8947,11.8684,12.5263,1.0263,1.1842,1.2368,1.4474
85,E0,21/10/17,Southampton,West Brom,1,0,H,0,0,D,G Scott,20,7,6,2,10,8,8,3,0,1,0,0,1.85,3.39,5.25,9,5.9737,4.6316,1.6579,1.9211,11.8421,9.9474,0.9737,0.8158,1.4737,1.4737
86,E0,21/10/17,Stoke,Bournemouth,1,2,A,0,2,A,L Probert,10,7,2,3,17,10,8,3,0,1,0,0,2.14,3.5,3.6,9,3.5789,5.7368,1.6316,1.4474,10.1053,12.2368,0.9211,1.1842,1.7895,1.6053
87,E0,21/10/17,Swansea,Leicester,1,2,A,0,1,A,M Oliver,19,11,4,6,6,9,7,6,0,1,0,0,2.79,3.25,2.75,9,3.9474,5.3421,1.3421,1.3684,8.8947,11.1316,0.7368,1.4737,1.4737,1.5789
88,E0,22/10/17,Everton,Arsenal,2,5,A,1,1,D,C Pawson,8,30,3,14,14,14,0,7,1,1,1,0,3.79,3.6,2.04,9,3.9474,5.9211,1.3421,1.5000,9.4474,15.6316,1.1579,1.9474,1.5263,1.3421
89,E0,22/10/17,Tottenham,Liverpool,4,1,H,3,1,H,A Marriner,14,12,6,7,2,8,3,5,0,1,0,0,2.25,3.5,3.39,9,6.4737,6.0526,1.3158,1.1579,16.3947,16.7895,1.9474,2.2105,0.9474,1.0000
90,E0,28/10/17,Arsenal,Swansea,2,1,H,0,1,A,L Mason,17,4,5,2,9,9,5,2,0,0,0,0,1.25,7.0,12.0,9,5.9211,3.9474,1.5000,1.3421,15.6316,8.8947,1.9474,0.7368,1.3421,1.4737
91,E0,28/10/17,Bournemouth,Chelsea,0,1,A,0,0,D,C Pawson,7,18,1,5,5,5,5,5,2,0,0,0,6.0,4.2,1.61,9,5.7368,6.0526,1.4474,1.1053,12.2368,15.9474,1.1842,1.6316,1.6053,1.0000
92,E0,28/10/17,Crystal Palace,West Ham,2,2,D,0,2,A,R Madley,19,6,9,2,18,15,11,2,1,2,0,0,2.39,3.29,3.29,9,5.5263,4.2368,1.8947,1.9211,12.5263,9.7895,1.1842,1.2632,1.4474,1.7895
93,E0,28/10/17,Liverpool,Huddersfield,3,0,H,0,0,D,K Friend,16,1,8,0,10,8,9,2,0,1,0,0,1.25,6.75,13.0,9,6.0526,4.3421,1.1579,1.6316,16.7895,9.5263,2.2105,0.7368,1.0000,1.5263
